property_name	address	area	city	province	state	country	latitude	longitude	property_type	hotel_brand	hotel_star_rating	hotel_facilities	number_of_hotel_facilities	room_type	room_count	room_facilities	number_of_room_facilities	point_of_interest	number_of_POIs	image_count	positive_reviews_count	critical_reviews_count	guest_recommendation	site_review_count	site_review_rating	site_stay_service_quality_review_rating	site_stay_amenities_review_rating	site_stay_food_review_rating	site_stay_value_review_rating	site_stay_location_review_rating	site_stay_cleanliness_review_rating	uniq_id
Hotel Sagar (Vegetarian Hotel)	Lalgarh Palace Complex	Lalgarh Palace Complex	Bikaner	Bikaner	Rajasthan	India	28.03831135	73.32648765	Hotel	null	3	Bar / Lounge |Business Center |Currency Exchange|Internet Access - Surcharge|Laundry Service Available|Parking Facilities Available|Multi Cuisine Restaurant |Locker Facility|Local Tour / Travel Desk|Major Credit Cards Accepted|24 Hour Front Desk|Luggage Storage|Suitable For Children|Conference Facility	14	Deluxe Room	71	Air Conditioning |Cable / Satellite / Pay TV available|Ensuite / Private Bathroom|Internet Connection In Room|Refrigerator|Telephone|Safe - In - Room	7	Ajmer|Bus Stand|Airport|Gajner Wild Life Sanctuary|Devi Kund Sagar|Kalibangam|Railway Station|Jodhpur|Karnimata Temple (Deshnoke)|Shivbari Temple |Lalgarh Palace|Laxmi Niwas Palace|Lalgarh Palace Complex|Junagarh Fort	14	15	12	3	66	15	4	3.8	4	3.4	3.9	4	3.6	a0d8b9974edb00b8d34ae93f391bd04c
Hotel Ronak Resort	Brein Nishat, Vakil Colony	Dal Lake Area	Srinagar	Srinagar	Jammu and Kashmir	India	34.13180565	74.88326316	Resort	null	3	Airport Transfer Available / Surcharge|Currency Exchange|Doctor on Call|Dry Cleaning|Golf Course|Internet Access - Surcharge|Laundry Service Available|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Table Tennis|Major Credit Cards Accepted|24 Hour Front Desk|Medical Assistance Available|Power Backup|Gardens|Suitable For Children|Extra Person / Child - Share the same room|Car Rental|Oxygen Cylinder (on request)|Internet Access Free|Newspapers In Lobby|Room Service (24 Hours)|Guide / Sightseeing Service|Adjoining Rooms|Parking Facility	26	Deluxe Room	10	Room Service |Air Conditioning | Hot / Cold Running Water|Room Heater	4	Shalimar Bagh|Dal Lake|Mughal Gardens|Nishat Bagh|Dal Lake Area	5	23	15	0	86	15	4.7	4.7	4.6	4.8	4.8	4.8	4.8	fdada9c734cb6f5ba75bca27f50e83cb
Hotel Royal	Near IHM Collage, Banur	Zirakpur	Chandigarh	Chandigarh	Punjab	India	30.6425496	76.8173359	Hotel	null	0	Doctor on Call|Front Desk|Room Service	3	Deluxe Room	10	Room Service |Basic Bathroom Amenities|Ceiling Fan|TV|Mirror|Daily Room Cleaning	6	Zirakpur	1	7	0	0	0	0	0	0	0	0	0	0	0	f827bb4a786b2b0d7ce1b5091e802810
Hotel Sai Regency	Narayan Park, Devka Beach Road	Nani Daman	Daman	Daman	Gujarat	India	20.42604511	72.83214632	Hotel	null	3	Swimming Pool|Currency Exchange|Doctor on Call|Dry Cleaning|Laundry Service Available|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Taxi Services|Internet Access Free|Room Service (24 Hours)|Airport Transfer Free	12	Deluxe Room	19	Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available| Hot / Cold Running Water	4	Devka beach |Chakratirith Beach|Deveka Beach|Daman Airport|Daman Information Centre|Nani Daman Fort|Nani Daman|Daman Fort|Vikas Arcade|Church of Bom Jesus|Lighthouse|Daman Museum	12	28	133	14	83	147	4.1	4	4	4.5	4.2	4	4.4	bc9c288fbedaee9cd7c6c735c3c27c31
Hotel Saffron	5 Circular Road	5 Circular Road	Rohtak	Rohtak	Haryana	India	28.8955152	76.606611	Hotel	null	0	Doctor on Call|Parking Facilities Available|Front Desk|Room Service	4	delux room	8	Room Service |Alarm Clock|Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Newspapers|Housekeeping|TV|Mirror|Attached Bathroom|Clothes Hook in Bathroom|Complete Bedding|Curtains/Shades|Daily Room Cleaning|Do-Not-Disturb Notice|Dustbins|Sufficient Lighting	16	5 Circular Road	1	10	0	0	0	0	0	0	0	0	0	0	0	95f184bb8f703f2a3c4be4b12b126ed9
Hotel RK Niwas And Restaurant	Shop No. 26,Sector- 8,Main Tonk Road,Sanganer,National Highway 12,Pratap Nagar	Tonk Road	Jaipur	Jaipur	Rajasthan	India	26.79745434	75.81370678	Hotel	null	0	Doctor on Call|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant	5	Family AC Room	10	Air Conditioning |Basic Bathroom Amenities|Telephone| Hot / Cold Running Water|HD / LCD Satellite TV |Mirror|Attached Bathroom	7	National Institute of Agricultural Marketing|Tonk Road|Government Womens Polytechnic College|Jaipur International Airport|Rajasthan University of Health Sciences	5	1	6	3	55	9	3.1	3	3.2	3.1	3	3.9	3.1	b9ac8bfc9a03fe70802c60127c296c3b
Hotel Sangeet	Above H.P. High Court,The Mall, Shimla	Main Town	Shimla	Shimla	Himachal Pradesh	India	31.09988214	77.17416739	Hotel	null	2	Bar / Lounge |Business Center |Concierge|Doctor on Call|Dry Cleaning|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Non Smoking Rooms|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|24 Hour Front Desk|Medical Assistance Available|Welcome Drinks|Power Backup|Conference Facility |Fax Machine|Board Room|Internet Access Free|Newspapers In Lobby|Room Service (24 Hours)|Parking Facility	24	Super Deluxe Room	6		0		0	16	23	7	70	30	3.7	3.8	3.6	3.7	3.6	3.8	4	dcbb960cc2ae10b301ccf3415b5c5268
Hotel Royal Cliff	113/72, Swaroop Nagar opp. Moti jheel Gate no.1	Swaroop Nagar	Kanpur	Kanpur	Uttar Pradesh	India	26.47931234	80.31486667	Hotel	null	4	Swimming Pool|Banquet Facilities|Bar / Lounge |Business Center |Doctor on Call|Dry Cleaning|Health Club / Gym Facility Available|Laundry Service Available|Lift / Elevator|Lobby|Night Club|Non Smoking Rooms|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Local Tour / Travel Desk|Major Credit Cards Accepted|24 Hour Front Desk|Air-Conditioning - Central|Power Backup|Express Check-In / Check-Out|Gardens|Audio - Visual Equipment|Wedding Services Facility|Exhibit Space|Wake-up Call / Service|Conference Facility |Smoking Rooms|Electronic / Magnetic Keys|Multi - Line Phone|Car Rental|Oxygen Cylinder (on request)|Taxi Services|Board Room| Drivers Rest Room|Internet Access Free|Newspapers In Lobby|Room Service (24 Hours)|Party hall|STD / ISD|Baggage Room|Guide / Sightseeing Service|Adjoining Rooms|Parking Facility|Room Service|Fire Safety	47	Executive Room	46	Room Service |Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Internet Connection In Room|Telephone|Housekeeping|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|Makeup / Shaving Mirror|Coffee Table|Wardrobe|HD / LCD Satellite TV |Sofa Table / Extra Seats |TV|Mirror|Work Station|Dressing Area|Luggage Rack	20	St Catherine Hospital|Vedanta Hospital|Rama Krishna Mission Hospital|N.I.M.S University|Mariampur Hospital|Regency Hospital|Chandra Shekhar Azad University Of Agriculture &amp; Technology|The Gastro-Liver Hospital|Madhuraj Hospital Private Limited|J.L.Rohtagi Hospital|Swaroop Nagar|Chandra Shekhar Azad University Of Agriculture & Technology	12	37	49	4	83	53	4.3	4.3	4.3	4.4	4.3	4.4	4.5	b2d0730a69907b2c47cc0363fe9418cd
Hotel Sai Grand Castle Inn	Pimpalwadi Road, Lane of Vijaya Bank,behind neeta Bus Parking. 423109	Pimpalwadi Road	Shirdi	Shirdi	Maharashtra	India	19.76943951	74.48022324	Hotel	null	3	Business Center |Doctor on Call|Dry Cleaning|Laundry Service Available|Lift / Elevator|Lobby|Non Smoking Rooms|Parking Facilities Available|Front Desk|Local Tour / Travel Desk|24 Hour Front Desk|Luggage Storage|Power Backup|Wake-up Call / Service|Smoking Rooms|Wheelchair Accessibility - Room|Pick Up and Drop (Rly Station, Bus Stand, Temple)|Smoking Area |Village Visit ( Chargeable )|Car Rental|Taxi Services| Drivers Rest Room|Family Room|Room Service (24 Hours)|Air / Rail Booking|Internet / Fax (Reception area only)|RO Water Purification System|Parking Facility|Restaurant|Room Service|Security at All Hotel Entrances	31	Double Executive A/C Room	97	TV|Attached Bathroom	2	Sai Baba Temple|Bus Stand|Shani Shingnapur|Manmad|Lendi Baug|Aurangabad Airport|Wet N Joy Water Park|Chavadi|Khandoba Temple|Shirdi Bus Depot|Shirdi Sai Sansthan|Dixit Wada Museum|Gurusthan|Police station|Samadhi Mandir|Water Park|Pimpalwadi Road	17	23	270	61	75	331	3.9	3.9	3.8	3.8	3.9	4	4.2	6100866b638b985fcd983fd08d532295
Hotel Sangam Palace	Hotel sangam palace 41 b new hari fatak mahakal road	Mahakal Temple Area Ujjain	Ujjain	Ujjain	Madhya Pradesh	India	23.1758256	75.7710585	Hotel	null	1	Health Club / Gym Facility Available|Internet Access - Surcharge|Laundry Service Available|Lobby|Parking Facilities Available|Front Desk|24 Hour Front Desk|Luggage Storage|Medical Assistance Available|Power Backup|Wake-up Call / Service|Internet Access Free|Newspapers In Lobby|Baggage Room|RO Water Purification System|Outdoor Parking - Secured|Internet Access|Room Service|CCTV|Full Time Operation for All 7 Days	20	Double Bed A/C Room	7	Room Service |Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan	5	Mahakal Temple|Mahakal Temple Area Ujjain|Kaliadeh Palace|Bhartrihari Cave|Bade Ganeshji Ka Mandir	5	6	2	1	66	3	3.9	3.9	3.9	3.9	3.9	4.5	1.6	8dcaa12dca12d53c876381bf878521a6
Hotel Sahara Residence	Govt.Polytechnic Road, Dollygunj	Lamba Line	Port Blair	Port Blair	Andaman and Nicobar Islands	India	11.6357989	92.7120575	Hotel	null	0	Front Desk	1	A/c Room	16	Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available	3	Veer Savarkar International Airport|Museums|Lamba Line	3	9	3	0	100	3	3.3	2.7	3	3	4.7	3	3.5	55f2b4363d89339178df9a0c36c13076
Hotel Safari	Rewa Road, Satna Madhya Pradesh 485001	Rewa Road	Satna	Satna	Madhya Pradesh	India	24.5716531	80.8467328	Hotel	null	0	Banquet Facilities|Laundry Service Available|Lift / Elevator|Front Desk|Power Backup|Gardens|Audio - Visual Equipment|Conference Facility |Taxi Services|Newspapers In Lobby|Parking Facility	11	Standard A.C Room	25	Air Conditioning |Cable / Satellite / Pay TV available|Internet Connection In Room|Telephone|Newspapers|Mineral Water| Hot / Cold Running Water|Attached Bathroom	8	Rewa Road|Satna Airport	2	4	113	10	86	123	4.1	4	4	4.3	4.2	4.1	4.4	b082553831dc1513e4857f17541bf8c6
Hotel Rasraj	Nagaon Bari, Diversion Road, Near Alka Lawn, Deopur, Dhule	Malegaon Rd Crossing	Dhule	Dhule	Maharashtra	India	20.9172563	74.781752	Hotel	null	0	Parking Facilities Available|Front Desk	2	AC Delux Room	12	Room Service |Attached Bathroom	2	Malegaon Rd Crossing	1	3	0	0	0	0	0	0	0	0	0	0	0	95ba0cec37c42671f2f5e9d04fc8f275
Hotel Royal Rest	Near national public school,  Fatehpur road, mandawa  Jhunjhunu, rajasthan,India	Mukundgarh Road	Mandawa	Mandawa	Rajasthan	India	28.05217776	75.14660969	Hotel	null	0	Bar / Lounge |Laundry Service Available|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |24 Hour Front Desk|Welcome Drinks|Power Backup|Gardens|Computer Rental|Separate Sitting Area|ATM / Banking|Smoking Area |Camel Ride|Veranda|Transfers Available|Car Rental|City Shuttle Service|Internet Access Free|Newspapers In Lobby|Room Service (24 Hours)| Cook Services|Guide / Sightseeing Service|Internet / Fax (Reception area only)|Outdoor Parking - Secured|Outdoor Parking - Non Secured|Parking Facility|Internet Access|Room Service|Fire Safety|Public Restrooms|Stamps and Mailing Facility|Suites	33	Heritage Room	15	Room Service |Newspapers|Mineral Water|Housekeeping|Breakfast Available|Toiletries|Split A.C's|Mirror|Do-Not-Disturb Notice|Western Toilet Seat	10	Murmuria Haveli|Goenka Double Haveli|Castle Mandawa|Mukundgarh Road	4	18	24	1	92	25	4.5	4.4	4.4	3.5	4.4	4.3	3.5	3bdbcc0644f33d7ecc5e28b40d3e79c9
HOTEL ROYAL PLAZA	252, dayanand colony opposite fire station new railway road gurgaon	Old Gurgaon	Gurgaon	Gurgaon	Haryana	India	28.4683613	77.0255377	Hotel	null	0	Doctor on Call|Dry Cleaning|Front Desk|Locker Facility|24 Hour Front Desk|Internet Access Free|Newspapers In Lobby|Room Service (24 Hours)|Parking Facility|Internet Access|Room Service|Fire Safety|CCTV|First-Aid Kit at Front Desk|Full Time Operation for All 7 Days	15	Deluxe	4	Room Service |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Telephone|Newspapers|Reading Lamps|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|TV|Mirror|Luggage Rack|Attached Bathroom|Curtains/Shades|Daily Room Cleaning|Do-Not-Disturb Notice|Dustbins|In-room Storage Space|In-Room Safe|Rooms with Attached Bathrooms|Sanitary Bin	24	Cyber Park|Gurgaon Railway Station|Sheetla Mata Mandir|Leisure Valley Park|Star Mall|Tau Devi Lal Stadium|Old Gurgaon|DLF Star Mall|Signature Tower|Sadar Bazar|The Sheetala Devi Temple|Huda Gymkhana Club|Civil Hospital|Sheetla Hospital|City Centre Mall|Aarvy Hospital|Medanta Hospital|Gurgaon Bus Terminus|Dlf Golf and Country Club	19	7	0	1	100	1	1	1	1	1	1	1	1	e6175194d03cdc3ce4e8010cd218e300
Hotel Sanjay	Charring Cross, Ootacamund.	Charring Cross	Ooty	Ooty	Tamil Nadu	India	11.4123699	76.7089077	Hotel	null	2	Bar / Lounge |Doctor on Call|Laundry Service Available|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|24 Hour Front Desk|Medical Assistance Available|Power Backup|Catering| Bike on Rent|Veg / Non Veg Kitchens Separate |Vegetarian Food / Jain Food Available|Car Rental|Food Facility|Internet Access Free|Room Service (24 Hours)|Guide / Sightseeing Service|Outdoor Parking - Secured|Parking Facility|Internet Access|Restaurant|Room Service|Full Time Operation for All 7 Days	25	Double Deluxe Room	37	Basic Bathroom Amenities| Hot / Cold Running Water|Mirror	3	Ooty Lake|Kodanad View Point|Dolphin's Nose|Doddabetta Peak|Kalhatty waterfalls|JSS College of Pharmacy|Vijayaraj Hospital|Ooty Railway Station|Ooty Bus Station|Govenment Hospital|Rose Garden|Ooty Tea Factory|Ooty Botanical Garden|Charring Cross|Raj Bhawan	15	48	169	20	77	189	4	3.8	3.8	3.9	4.1	4.3	4.1	12e1e2e729f3ba2feb729b078406da82
Hotel Ravisha Continental	Purshottamdas Tandon Marg,Civil Lines	Civil Lines	Allahabad	Allahabad	Uttar Pradesh	India	25.45312715	81.82481974	Hotel	null	3	Business Center |Currency Exchange|Doctor on Call|Dry Cleaning|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Major Credit Cards Accepted|24 Hour Front Desk|Welcome Drinks|Power Backup|Suitable For Children|Conference Facility |Veg / Non Veg Kitchens Separate |Vegetarian Food / Jain Food Available|Board Room|Food Facility|Internet Access Free|Newspapers In Lobby|Room Service (24 Hours)|Courier Service|Internet / Fax (Reception area only)|Airport Transfer Free|Outdoor Parking - Secured|Parking Facility|Internet Access|Restaurant|Room Service|Fire Exit Signs|Full Time Operation for All 7 Days|Public Restrooms	35	Deluxe Room	40	Room Service |Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Internet Connection In Room|Shower Facility Available|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Safe - In - Room |Bidet|Coffee Table|TV|Mirror|Attached Bathroom	17	Allahabad University|Civil Lines|Swaraj Bhavan|Allahabad Airport|Allahabad Museum|Ashoka Pillar	6	11	172	22	86	194	4.1	4	4.1	4	4.1	4.1	4.3	3f4dc4af11e3d574f8325352627c3e62
Hotel Sagar (Pure Veg)	MD Shah Road, Nepali Mandir Point, Paltan Bazar	Paltan Bazar	Guwahati	Guwahati	Assam	India	26.17880676	91.75055679	Hotel	null	3	Business Center |Internet Access - Surcharge|Laundry Service Available|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Power Backup|Board Room|Internet Access Free|Newspapers In Lobby|Room Service (24 Hours)|Parking Facility	13	Deluxe Double Room	16	Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ensuite / Private Bathroom|Telephone| Hot / Cold Running Water|Safe - In - Room |TV|Mirror|Complete Bedding|Curtains/Shades|Daily Room Cleaning|Dustbins|Room Door Fitted with Lock and Key|Rooms with Attached Bathrooms|Sanitary Bin|Sufficient Lighting	17	Paltan Bazar|Nehru Stadium|Guwahati Railway Station|Assam State Museum|Guwahati Planetarium	5	6	56	1	80	57	4.6	4.6	4.4	4.5	4.6	4.4	4.6	e2016c64f072205364e263d1382f2954
Hotel Sandhya Deluxe	Gola Road, Near Gola Bazar, Samastipur Ho, Samastipur - 848101	Station Road	Samastipur	Samastipur	Bihar	India	25.8629679	85.7810263	Hotel	null	0	Concierge|Doctor on Call|Dry Cleaning|Games Zone|Non Smoking Rooms|Parking Facilities Available|Front Desk|Smoking Rooms|Room Service	9	Deluxe Room NON AC	8	Room Service |Alarm Clock|Balcony / Terrace|Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Video/ DVD/ CD Player Available|Ceiling Fan|Mirror	8	Station Road	1	12	0	0	0	0	0	0	0	0	0	0	0	f2ed885f64f95846d1a20673818ab391
Hotel Royale Plazo	Plot B and D-1, Near Punjab National  Bank, Bhati Circle, Ratanada, Jodhpur (Raj.) 342001	Panch Batti Circle, Airport Rd	Jodhpur	Jodhpur	Rajasthan	India	26.27517441	73.0353477	Hotel	null	3	Bar / Lounge |Doctor on Call|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Hookah Lounge|Major Credit Cards Accepted|24 Hour Front Desk|Power Backup|Suitable For Children|Conference Facility |Kitchen available (home cook food on request)|Discotheque |Open Air Restaurant / Dining |Transfers Available|Car Rental|Rooftop Garden|Food Facility|Internet Access Free|Newspapers In Lobby|Parking (Surcharge)|Guide / Sightseeing Service|Internet / Fax (Reception area only)|Outdoor Parking - Secured|Parking Facility|Restaurant|Room Service|Fire Exit Signs|Full Time Operation for All 7 Days|Hotel Trading License|Suites	35	Executive Suite	26	Room Service |Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Internet Connection In Room|Shower Facility Available| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|Window Opens|Makeup / Shaving Mirror|Premium Amenities / Toiletries|Moisturiser|Coffee Table|HD / LCD Satellite TV |Sofa Table / Extra Seats |Split A.C's|TV|Room Heater|Mirror|Luggage Rack|Attached Bathroom	24	Umaid Bhavan Palace|Mahamandir Temple|Barkatullah Khan Stadium|Mehrangarh Fort|Jodhpur Railway Station|Umaid Club|Jodhpur Airport|Panch Batti Circle, Airport Rd|Jalori Gate|Nagauri Gate|Jaswant Thada	11	46	1	1	50	2	2.5	1	1	2.5	1	3	2.5	ce858c8bad809e53e4d54468915e1d66
Hotel Ruchira Deluxe	315, S T Stand Road, Sangli Ho	S T Stand Road	Sangli	Sangli	Maharashtra	India	16.8180204	74.6465968	Hotel	null	1	Parking Facilities Available	1	Deluxe Room	12		0	S T Stand Road	1	2	0	0	0	0	0	0	0	0	0	0	0	52ae671779ce14109e55db3d08a9caf3
HOTEL SAI YATRI	Next to Shirdi Bus Stand,	Nagar- Manmad Highway	Shirdi	Shirdi	Maharashtra	India	19.76249083	74.4767006	Hotel	null	0	Doctor on Call|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Non Smoking Hotel|Local Tour / Travel Desk|Valet service|24 Hour Front Desk|Luggage Storage|Doorman|Medical Assistance Available|Power Backup|Wake-up Call / Service|Picnic Area|Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|Car Rental|Water Dispenser Available|Food Facility| Drivers Rest Room|Internet Access Free|Newspapers In Lobby|Family Room|Room Service (24 Hours)|Parking (Surcharge)|Baggage Room|Courier Service|Internet / Fax (Reception area only)|RO Water Purification System|Outdoor Parking - Secured|Parking Facility|Restaurant|Room Service|CCTV|First-Aid Kit at Front Desk|Paid Transfers|Pest Control Facility|Porter Services Available|Public Restrooms|Speciality Restaurant	45	Deluxe Non AC Room	23	Room Service |Ceiling Fan|Mirror|Dustbins|Room Door Fitted with Lock and Key|Room with Window/Ventilation|Sufficient Lighting	7	Shirdi Bus Depot|Shirdi Sai Sansthan|Dixit Wada Museum|Gurusthan|Khandoba Temple|Chavadi|Nagar- Manmad Highway|Police station|Samadhi Mandir|Water Park	10	44	0	0	0	0	0	0	0	0	0	0	0	d8030ecf906aacf0fcc1b921d10642fb
